HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:418	HP:0001639	Hypertrophic cardiomyopathy	Cardiomyopathy, hypertrophic; Enlarged and thickened heart muscle	I422
HPO_ICD:419	HP:0001640;HP:0001714;HP:0005133;HP:0001667	Ventricular hypertrophy; Right ventricular dilatation; Right ventricular hypertrophy; Cardiomegaly	Dilated heart right ventricle; Heart right ventricle hypertrophy; Enlarged heart; Increased heart size	I517
HPO_ICD:420	HP:0001641	Abnormal pulmonary valve morphology	Abnormality of the pulmonary valve; Anomaly of the pulmonary valve	I379
HPO_ICD:421	HP:0001642	Pulmonic stenosis	Pulmonic valve stenosis; Pulmonary valve stenosis; Pulmonary stenosis; Narrowing of pulmonic valve	I370
HPO_ICD:422	HP:0001643;HP:0030745	Dilatation of the ductus arteriosus; Patent ductus arteriosus	Persistent ductus arteriosus; Persistent arterial duct; Congenital ductus arteriosus aneurysm; Ductus arteriosus; Ductus arteriosus aneurysm	Q250
HPO_ICD:423	HP:0001644	Dilated cardiomyopathy	Cardiomyopathy, dilated; Congestive cardiomyopathy; Stretched and thinned heart muscle	I420
HPO_ICD:424	HP:0001646	Abnormal aortic valve morphology	Abnormality of the aortic valve	I359
HPO_ICD:425	HP:0001647	Bicuspid aortic valve	Aortic valve has two leaflets rather than three	Q231
HPO_ICD:426	HP:0001648	Cor pulmonale		I279;I2781
HPO_ICD:427	HP:0001649	Tachycardia	Elevated heart rate; Rapid heart beat; Racing heart; Heart racing; Fast heart rate; Increased heart rate	R000
HPO_ICD:428	HP:0001650;HP:0001680	Coarctation of aorta; Aortic valve stenosis	Valvular aortic stenosis; Narrowing of aorta; Aortic coarctation; Narrowing of aortic valve; Coarctation of the aorta; Narrowing of the aorta; Aortic stenosis	I350;Q251
HPO_ICD:429	HP:0001651	Dextrocardia	Thoracic situs inversus; Heart tip and four chambers point towards right side of body	Q240
HPO_ICD:430	HP:0001653	Mitral regurgitation	Mitral regurgitation, mild; Mitral valve insufficiency; Mitral insufficiency; Mitral valve regurgitation; Mitral incompetence	I340
HPO_ICD:431	HP:0100584;HP:0001654	Endocarditis; Abnormal heart valve morphology	Valvular heart disease; Abnormality of the heart valves; Valvular abnormality	I38
HPO_ICD:432	HP:0005184;HP:0001657	Prolonged QT interval; Prolonged QTc interval	Long Q-T syndrome; Prolong qt interval on ekg; Long QT syndrome	I4581
HPO_ICD:433	HP:0001700;HP:0001658	Myocardial necrosis; Myocardial infarction	Heart attack; MI	I219
HPO_ICD:434	HP:0001659	Aortic regurgitation	Aortic valve regurgitation; Aortic insufficiency	I351
HPO_ICD:435	HP:0001688;HP:0001662	Sinus bradycardia; Bradycardia	Brachycardia; Slow heartbeats	R001
HPO_ICD:436	HP:0001663	Ventricular fibrillation		I4901
HPO_ICD:437	HP:0001669	Transposition of the great arteries	Transposition of great vessels	Q203
HPO_ICD:438	HP:0001671	Abnormal cardiac septum morphology	Heart septal defect; Abnormality of the cardiac septa; Septal defects	Q219
HPO_ICD:439	HP:0001674;HP:0011577;HP:0006695;HP:0010445;HP:0011622	Inlet ventricular septal defect; Partial atrioventricular canal defect; Atrioventricular canal defect; Complete atrioventricular canal defect; Primum atrial septal defect	Atrioventricular canal; Atrioventricular canal type ventricular septal defect; Atrial septal defect, primum type; Ostium primum atrial septal defect; Common atrioventricular canal; Hole in center of heart; Endocardial cushion defect; Septum primum defect; Atrioventricular septal defect; Complete common AV canal; Complete atrioventricular septal defect; Primum atrioventricular canal defect; Type 3 ventricular septal defect	Q212
HPO_ICD:440	HP:0001677	Coronary artery atherosclerosis	Coronary disease; Plaque build-up in arteries supplying blood to heart; Coronary atherosclerosis	I779;I2510
HPO_ICD:441	HP:0001681	Angina pectoris		I208;I209
HPO_ICD:442	HP:0001682	Subvalvular aortic stenosis	Narrowing of blood vessel below aortic heart valve; Subaortic stenosis	Q244
HPO_ICD:443	HP:0011629;HP:0011724;HP:0001683;HP:0011599	Uhl's anomaly; Mesocardia; Ectopia cordis; Total absence of the pericardium	Absent pericardium; Congenital absence of the pericardium	Q248
HPO_ICD:444	HP:0012819;HP:0001685	Myocarditis; Myocardial fibrosis	Inflammation of heart muscle	I514
HPO_ICD:445	HP:0001686	Loss of voice	Aphonia	R491
HPO_ICD:446	HP:0001692	Atrial arrhythmia	Primary atrial arrhythmia	I498
HPO_ICD:447	HP:0001693;HP:0011683	Restrictive ventricular septal defect; Cardiac shunt		I510
HPO_ICD:448	HP:0001695	Cardiac arrest	Heart stops beating	I468;I462;I469
HPO_ICD:449	HP:0003363;HP:0001696	Situs inversus totalis; Abdominal situs inversus	Situs inversus viscerum; Situs inversus; Situs inversus visceralis; situs oppositus; situs transversus; All organs on wrong side of body	Q893
HPO_ICD:450	HP:0011852;HP:0001698	Chylopericardium; Pericardial effusion	Fluid around heart; Pericardial effusions	I313
HPO_ICD:451	HP:0001701	Pericarditis	Swelling or irritation of membrane around heart	I319
HPO_ICD:452	HP:0001704	Tricuspid valve prolapse		I368
HPO_ICD:453	HP:0001706	Endocardial fibroelastosis		I424
HPO_ICD:454	HP:0001707;HP:0001711;HP:0011994	Abnormal atrial septum morphology; Abnormal right ventricle morphology; Abnormal left ventricle morphology	Abnormality of the left ventricle; Abnormality of the atrial septum; Abnormal heart left ventricle morphology; Right ventricular abnormality; Abnormal interatrial septum morphology; Left ventricular abnormality; Abnormality of the right ventricle	I5189
HPO_ICD:455	HP:0001708	Right ventricular failure	Right ventricular impairment; Right-sided heart failure; Impaired right ventricular function	I50810
HPO_ICD:456	HP:0001709;HP:0005155	Ventricular escape rhythm; Third degree atrioventricular block	Third-degree heart block; Idioventricular escape rhythm; Complete heart block	I442
HPO_ICD:457	HP:0001716	Wolff-Parkinson-White syndrome		I456
HPO_ICD:458	HP:0001718	Mitral stenosis	Mitral valve stenosis	I050
HPO_ICD:459	HP:0001723	Restrictive cardiomyopathy		I425
HPO_ICD:460	HP:0001732	Abnormality of the pancreas	Abnormality of the pancreas; Pancreatic disease	K869
HPO_ICD:461	HP:0001734	Annular pancreas		Q451
HPO_ICD:462	HP:0001733;HP:0001735	Pancreatitis; Acute pancreatitis	Pancreatitis, acute; Pancreatic inflammation; Acute pancreatic inflammation	B252;K8590
HPO_ICD:463	HP:0001737	Pancreatic cysts	Pancreatic cysts; Pancreatic cyst; Multiple pancreatic cysts	K862
HPO_ICD:464	HP:0001738	Exocrine pancreatic insufficiency	Inability to properly digest food due to lack of pancreatic digestive enzymes; Pancreatic insufficiency	K8681
HPO_ICD:465	HP:0001741	Phimosis		N471
HPO_ICD:466	HP:0000463;HP:0001742	Anteverted nares; Nasal obstruction	Congestion of nose; Upturned nasal tip; Nasal tip, upturned; Nasal blockage; Blockage of nose; Upturned nasal tips; Anteverted nose; Nostrils anteverted; Nasal congestion; Obstruction of nose; Nasal obstruction; Upturned nares; Upturned nose; Upturned nostrils; Stuffy nose; Anteverted nostrils	J3489;R0981
HPO_ICD:467	HP:0001744;HP:0006268	Fluctuating splenomegaly; Splenomegaly	Increased spleen size	R162;R161
HPO_ICD:468	HP:0001746	Asplenia	Absent spleen	Q8901
HPO_ICD:469	HP:0009799;HP:0010452;HP:0001747	Supernumerary spleens; Ectopia of the spleen; Accessory spleen	Extra spleen; Abnormal spleen location; Ectopic spleen	Q8909
HPO_ICD:470	HP:0011555;HP:0011556;HP:0001750	Double inlet left ventricle; Single ventricle; Double inlet right ventricle	Common ventricle	Q204
HPO_ICD:471	HP:0001760;HP:0002814	Abnormality of the lower limb; Abnormality of the foot	Foot deformities; Abnormality of the feet; Abnormality of the lower limb; Foot deformity; Abnormality of the foot; Abnormality of the leg; Abnormal feet morphology; Lower limb deformities	M21969
HPO_ICD:472	HP:0008075;HP:0001761	Pes cavus; Progressive pes cavus	High-arched foot	Q667
HPO_ICD:473	HP:0001763	Pes planus	Dropped arches; Flat foot; Flat feet; Fallen arches	M2141;M2140;M2142
HPO_ICD:474	HP:0001789;HP:0001790	Nonimmune hydrops fetalis; Hydrops fetalis	Hydrops fetalis, non-immune; Non-immune fetal hydrops; Nonimmune hydrops; Hydrops fetalis, nonimmune	P832
HPO_ICD:475	HP:0001791;HP:0001541	Fetal ascites; Ascites	Accumulation of fluid in the abdomen	R188;P9689
HPO_ICD:476	HP:0001795;HP:0001816;HP:0008388;HP:0008392;HP:0001792;HP:0002165;HP:0001820	Pterygium of nails; Leukonychia; Thin nail; Abnormal toenail morphology; Subungual hyperkeratosis; Hyperconvex nail; Small nail	Abnormality of the toenail; Thickened, discolored skin under nail; Hypoplastic nails; Nail hypoplasia; Thin nail; White discoloration of nails; Abnormality of the toenails; Hypoplastic nail; Nail overcurvature; Small nails; Small nail; Thin nails; Increased nail curvature	L608
HPO_ICD:477	HP:0001798	Anonychia	Aplastic nails; Absent nails	Q843
HPO_ICD:478	HP:0001805	Onychogryposis	Thickened nails; Thick nail; Dystrophic thickened nails	L602
HPO_ICD:479	HP:0001806	Onycholysis	Detachment of nail; Oncholysis	L601
HPO_ICD:480	HP:0030804;HP:0008404;HP:0030818;HP:0001809	Split nail; Central nail canal; Trachyonychia; Nail dystrophy	Poor nail formation; Median nail dystrophy; Longitudinal splitting of nail; Dystrophic nails; Onychodystrophy	L603
HPO_ICD:481	HP:0001822	Hallux valgus	Lateral deviation of halluces; Bunion; Lateral deviation of great toe	M2010
HPO_ICD:482	HP:0001829	Foot polydactyly	Duplication of bones of the toes; Polydactyly of the foot; Polydactyly of feet	Q692
HPO_ICD:483	HP:0001839	Split foot	Split-foot; Lobster-claw foot deformity; Foot ectrodactyly; Split foot	Q7270
HPO_ICD:484	HP:0001845;HP:0001840	Overlapping toe; Metatarsus adductus	Metatarsus varus; Front half of foot turns inward; Crossover toe; Overlapping toes; Intoe; Overriding toes; Forefoot varus; Metatarsus adductovarsus; Overlapping toe	M205X9
HPO_ICD:485	HP:0001872;HP:0001975	Abnormal thrombocyte morphology; Decreased platelet glycoprotein IIb-IIIa	Thrombasthenia; Reduced level of platelet glycoprotein IIb/IIIa complex; Platelet abnormalities; Glanzmann thrombasthenia; Blood platelet disease	D691
HPO_ICD:486	HP:0030087;HP:0040088;HP:0040171;HP:0002925;HP:0002157;HP:0012101;HP:0003259;HP:0002904;HP:0001873;HP:0008214;HP:0011893;HP:0011873	Increased thyroid-stimulating hormone level; Decreased serum estradiol; Abnormal lymphocyte count; Decreased serum creatinine; Decreased serum testosterone level; Abnormal leukocyte count; Azotemia; Abnormal serum testosterone level; Thrombocytopenia; Abnormal platelet count; Hyperbilirubinemia; Elevated serum creatinine	Low blood creatinine level; Increased creatinine; Abnormal testosterone level; Decreased serum testosterone level; Elevated thyroid stimulating hormone; Increased thyroid-stimulating hormone; High blood bilirubin levels; Abnormal lymphocyte counts; Reduced creatinine levels; Abnormal white blood cell count; Increased serum creatinine; Abnormal numbers of lymphocytes; Low serum testosterone level; Decreased serum creatinine; Low serum testosterone levels; Abnormality of lymphocyte number; Thyroid-stimulating hormone excess; High TSH; Elevated creatinine; Increased serum thyroid-stimulating hormone; Decreased testosterone; Low platelet count; Azotaemia; Increased thyrotropin level; Decreased serum testosterone levels; Decreased serum estradiol; TSH excess; High blood creatinine level; Abnormal number of lymphocytes; Abnormal lymphocyte count; Elevated thyroid stimulating hormone levels	D696;R7989
HPO_ICD:487	HP:0001874;HP:0003343;HP:0012310;HP:0001911	Abnormal monocyte count; Reduced glutathione synthetase activity; Abnormality of neutrophils; Abnormal granulocyte morphology	Abnormal monocyte number; Abnormality of neutrophils; Abnormality of polymorphonuclear neutrophils; Abnormality of neutrophil; Abnormality of granulocytes; Glutathione synthetase deficiency	D7289
HPO_ICD:488	HP:0001876	Pancytopenia	Low blood cell count	D61818
HPO_ICD:489	HP:0001880	Eosinophilia	High blood eosinophil count	D721
HPO_ICD:490	HP:0001882	Leukopenia	Decreased blood leukocyte number; Low white blood cell count	D72819
HPO_ICD:491	HP:0001884;HP:0005850	Talipes calcaneovalgus; Congenital talipes calcaneovalgus	Pes calcaneovarus	Q664
HPO_ICD:492	HP:0001888	Lymphopenia	Low lymphocyte number; Decreased blood lymphocyte number; Absolute lymphocyte count decrease; Lymphocytopenia	D72810
HPO_ICD:493	HP:0004860;HP:0001889	Thiamine-responsive megaloblastic anemia; Megaloblastic anemia		D531
HPO_ICD:494	HP:0004844;HP:0001890	Autoimmune hemolytic anemia; Coombs-positive hemolytic anemia	Autoimmune haemolytic anaemia; Hemolytic anemia, autoimmune; Direct Coombs positive	D591;D590
HPO_ICD:495	HP:0001905	Congenital thrombocytopenia	thrombocytopenia, congenital	D6942
HPO_ICD:496	HP:0004420;HP:0001907	Thromboembolism; Arterial thrombosis	Blood clot in artery; Thromboembolic disease; Blood clot in blood vessel; Thromboembolic events; Embolism and thrombosis	I749
HPO_ICD:497	HP:0001908;HP:0001915;HP:0012133	Erythroid hypoplasia; Aplastic anemia; Hypoplastic anemia	Erythroid hypoplasia in the bone marrow; Erythroblastopenia	D619
HPO_ICD:498	HP:0001909;HP:0004377	Hematological neoplasm; Leukemia	Blood tumor; Blood cancer	C969;C9590
HPO_ICD:499	HP:0001919	Acute kidney injury	Acute renal failure; Acute kidney failure	N179
HPO_ICD:500	HP:0001920	Renal artery stenosis	Narrowing of kidney artery	I701
HPO_ICD:501	HP:0001923	Reticulocytosis	Increased reticulocytes; Increased reticulocyte count; Increased immature red blood cells; Increased number of immature red blood cells	R701
HPO_ICD:502	HP:0008181;HP:0010981;HP:0001927;HP:0003563;HP:0003233;HP:0003146	Abetalipoproteinemia; Hypocholesterolemia; Hypolipoproteinemia; Decreased LDL cholesterol concentration; Decreased HDL cholesterol concentration; Acanthocytosis	Decreased circulating high-density lipoprotein levels; Acanthocytes; Lack of fat in blood; Decreased circulating cholesterol level; Decreased LDL; Low HDL-cholesterol; Hypoalphalipoproteinemia; Decreased HDL cholesterol; Decreased LDLc concentration; Red cell acanthocytosis; Decreased circulating high-density lipoprotein cholesterol; Hypobetalipoproteinemia; Decreased circulating low-density lipoprotein levels	E786
HPO_ICD:503	HP:0001928	Abnormality of coagulation	Abnormal blood clotting; Coagulation abnormality; Haemorrhagic disorders; Blood coagulation disorder; Abnormal blood coagulation studies; Coagulation abnormalities	D699
HPO_ICD:504	HP:0004856;HP:0001935;HP:0001931;HP:0001891	Normochromic microcytic anemia; Iron deficiency anemia; Hypochromic anemia; Microcytic anemia	Iron-deficiency anemia; Ferropenic; Hypochromic anaemia	D509;D508
HPO_ICD:505	HP:0001937	Microangiopathic hemolytic anemia		D594
HPO_ICD:506	HP:0012466;HP:0003128;HP:0001941;HP:0005972;HP:0001942	Acidosis; Respiratory acidosis; Metabolic acidosis; Lactic acidosis; Chronic respiratory acidosis	Increased lactate in body; Lacticacidemia; Hyperlacticacidemia; Lacticacidosis; Lactic acidemia	E872
HPO_ICD:507	HP:0001943	Hypoglycemia	Hypoglycaemia; Low blood sugar	E162
HPO_ICD:508	HP:0001944;HP:0001986	Dehydration; Hypertonic dehydration	Dehydration; Hyperosmolar dehydration	E860
HPO_ICD:509	HP:0001945	Fever	Fever; Hyperthermia; Pyrexia	R502;R509
HPO_ICD:510	HP:0002932;HP:0001946;HP:0012446;HP:0003218;HP:0008242;HP:0012734	Ketotic hypoglycemia; Low CSF 5-methyltetrahydrofolate; Pseudohypoaldosteronism; Aldehyde oxidase deficiency; Oroticaciduria; Ketosis	Ketotic low blood sugar; Hyperketosis; High levels of ketone bodies; Orotic aciduria; Cerebral folate deficiency; Increased urinary orotic acid concentration; High urine orotic acid levels	E8889
HPO_ICD:511	HP:0008341;HP:0001947;HP:0004916	Renal tubular acidosis; Generalized distal tubular acidosis; Distal renal tubular acidosis	Accumulation of acid in body due to kidney problem; Renal tubular acidosis, type I	N2589
HPO_ICD:512	HP:0001949;HP:0001948;HP:0001950;HP:0200114	Respiratory alkalosis; Metabolic alkalosis; Alkalosis; Hypokalemic alkalosis		E873
HPO_ICD:513	HP:0001959	Polydipsia	Extreme thirst	R638;R631
HPO_ICD:514	HP:0001962	Palpitations	Heart palpitations; Palpitations; Skipped heart beat; Missed heart beat	R002
HPO_ICD:515	HP:0001970;HP:0001969;HP:0012784	Perinephritis; Tubulointerstitial nephritis; Tubulointerstitial abnormality	Nephritis, Tubulointerstitial; Interstitial nephritis; Tubulointerstitial nephropathy	N159;N16;N12
HPO_ICD:516	HP:0001971	Hypersplenism		D731
HPO_ICD:517	HP:0001972	Macrocytic anemia		D539
HPO_ICD:518	HP:0001973	Autoimmune thrombocytopenia	Immune thrombocytopenia; Idiopathic thrombocytopenic purpura; Idiopathic thrombocytopenia	D693
HPO_ICD:519	HP:0001974	Leukocytosis	High white blood count; Increased blood leukocyte number; Elevated white blood count	D72829
HPO_ICD:520	HP:0001982;HP:0040139	Sea-blue histiocytosis; Lipogranulomatosis	Sea-blue histiocyte; 'Sea blue' histiocytes	D763
HPO_ICD:521	HP:0001997	Gout	Gouty arthritis	M10129;M10132;M10112;M109;M10122;M10062;M10079;M10212;M10029;M10061;M10169;M10049;M10221;M10141;M10222;M10039;M10021;M10042;M10051;M10011;M10111;M10269;M10072;M1020;M10241;M10121;M10229;M10142;M10219;M1018;M10271;M10119;M1009;M10252;M10231;M1019;M10022;M10041;M10251;M10032;M10161;M10211;M10162;M10259;M10149;M10131;M10239;M10242;M10071;M10261;M10179;M10262;M10272;M10059;M10151;M10139;M1029;M10152;M10159;M10249;M1010;M10279;M10031;M10171;M10012;M1008;M10232;M10019;M1028;M10069;M10172;M10052;M1000
HPO_ICD:522	HP:0001998	Neonatal hypoglycemia	Low blood sugar in newborn	P703;P704
HPO_ICD:523	HP:0002011	Morphological abnormality of the central nervous system	Morphological abnormality of the CNS; Central nervous system disease; Abnormality of the central nervous system	G969
